Wave   	Sample   	Dark     	Reference	Scope Corrected for Dark
[nm]   	[counts] 	[counts] 	[counts] 	[counts] 
				
378.15	115.142	-24	0	139.14166
378.75	104.284	-24	0	128.28408
379.35	128.771	-23	0	151.77059
379.94	138.599	-18	0	156.59855
380.54	112.747	-33	0	145.74716
381.13	119.24	-35	0	154.23986
381.73	99.955	-63	0	162.955
382.32	128.437	-68	0	196.43664
382.92	136.682	-78	0	214.68213
383.52	134.131	-47	0	181.1306
384.11	102.594	-3	0	105.59368
384.71	81.637	4	0	77.63659
385.3	183.411	-25	0	208.41058
385.9	191.848	20	0	171.84799
386.49	139.024	-25	0	164.02359
387.09	228.183	48	0	180.18326
387.68	129.622	13	0	116.62198
388.28	108.423	-103	0	211.42295
388.87	406.265	171	0	235.2646
389.47	161.946	-41	0	202.94619
390.07	261.693	-11	0	272.69319
390.66	153.374	-38	0	191.37385
391.26	181.61	-43	0	224.60961
391.85	214.428	-41	0	255.42782
392.45	189.941	-16	0	205.94132
393.04	184.203	-6	0	190.20313
393.64	154.252	-90	0	244.25223
394.23	278.881	-6	0	284.88116
394.83	221.263	-38	0	259.26328
395.42	209.398	9	0	200.39821
396.02	309.838	4	0	305.83825
396.61	215.393	-70	0	285.39334
397.21	305.737	12	0	293.73742
397.8	11643.29	10838	0	805.29027
398.4	358.804	49	0	309.80376
398.99	312.914	-25	0	337.91433
399.59	338.068	6	0	332.06781
400.18	308.202	-27	0	335.20181
400.78	336.534	-36	0	372.53352
401.37	338.121	-24	0	362.12086
401.96	274.052	-38	0	312.05189
402.56	339.522	-72	0	411.52247
403.15	419.29	-21	0	440.29027
403.75	391.126	51	0	340.12573
404.34	453.295	-3	0	456.29514
404.94	288.771	-60	0	348.77059
405.53	396.764	-133	0	529.7644
406.13	501.322	-27	0	528.32213
406.72	399.623	-42	0	441.62329
407.32	445.87	-46	0	491.8701
407.91	511.545	-31	0	542.54458
408.5	441.895	-49	0	490.89484
409.1	544.567	-61	0	605.56669
409.69	504.336	36	0	468.33581
410.29	525.86	-50	0	575.86036
410.88	495.721	-26	0	521.72149
411.47	502.037	-70	0	572.03727
412.07	568.982	-45	0	613.98199
412.66	657.827	-15	0	672.82719
413.26	627.867	-70	0	697.86655
413.85	621.231	-76	0	697.23143
414.45	827.887	114	0	713.88735
415.04	577.032	-72	0	649.0324
415.63	723.865	24	0	699.86523
416.23	683.821	-50	0	733.821
416.82	792.124	-35	0	827.12441
417.41	790.193	-4	0	794.19338
418.01	737.33	-43	0	780.32963
418.6	723.936	-105	0	828.93645
419.2	819.093	6	0	813.09256
419.79	746.209	-5	0	751.20931
420.38	758.446	-41	0	799.44638
420.98	750.265	-81	0	831.2646
421.57	738.706	-67	0	805.70556
422.16	851.392	-32	0	883.39241
422.76	847.591	-65	0	912.59143
423.35	825.568	-70	0	895.56801
423.94	1027.171	79	0	948.17127
424.54	948.034	-5	0	953.03372
425.13	1000.086	53	0	947.08637
425.73	987.541	14	0	973.54102
426.32	919.413	-36	0	955.41321
426.91	1083.233	-4	0	1087.23274
427.51	1037.084	121	0	916.08413
428.1	1092.459	51	0	1041.45875
428.69	1045.304	-28	0	1073.30395
429.28	1072.197	-59	0	1131.19694
429.88	1100.855	-39	0	1139.85549
430.47	1147.963	-3	0	1150.9625
431.06	1201.415	15	0	1186.41452
431.66	1198.233	-27	0	1225.23274
432.25	1195.437	-82	0	1277.43664
432.84	1132.571	-63	0	1195.57063
433.44	1354.568	-6	0	1360.56801
434.03	1291.438	-76	0	1367.43795
434.62	1252.569	36	0	1216.56932
435.22	1430.981	40	0	1390.98106
435.81	1383.299	-6	0	1389.29908
436.4	1404.212	-40	0	1444.21194
436.99	1430.614	-61	0	1491.61355
437.59	1472.332	-33	0	1505.33225
438.18	1548.847	-5	0	1553.84706
438.77	1483.223	-102	0	1585.223
439.36	1456.757	-83	0	1539.75729
439.96	1590.727	118	0	1472.72675
440.55	1560.94	-89	0	1649.94039
441.14	1565.112	6	0	1559.11243
441.73	1549.468	80	0	1469.4685
442.33	1590.961	-9	0	1599.96119
442.92	1710.052	76	0	1634.05227
443.51	1609.885	16	0	1593.8851
444.1	1676.934	52	0	1624.9342
444.7	1642.218	-33	0	1675.21813
445.29	1693.016	-23	0	1716.01647
445.88	1769.388	-3	0	1772.38754
446.47	1767.251	41	0	1726.2513
447.07	1692.599	-17	0	1709.59894
447.66	1718.934	63	0	1655.9342
448.25	1865.836	11	0	1854.836
448.84	1815.416	38	0	1777.41584
449.43	1918.098	-7	0	1925.09781
450.03	1894.966	71	0	1823.96606
450.62	1968.569	-20	0	1988.56932
451.21	1948.762	35	0	1913.76216
451.8	2109.637	118	0	1991.63698
452.39	1988.643	-20	0	2008.64316
452.99	1957.76	6	0	1951.75992
453.58	2047.351	13	0	2034.35081
454.17	2042.204	-8	0	2050.20351
454.76	2214.855	46	0	2168.85456
455.35	2359.594	79	0	2280.59406
455.95	2210.681	-38	0	2248.68121
456.54	2289.943	-59	0	2348.94302
457.13	2388.046	9	0	2379.04609
457.72	2375.872	-46	0	2421.8718
458.31	2423.33	-63	0	2486.33001
458.9	2604.599	84	0	2520.59894
459.5	2679.991	-32	0	2711.9908
460.09	2625.062	-27	0	2652.06201
460.68	2522.119	-60	0	2582.11861
461.27	2722.61	-31	0	2753.60999
461.86	2650.893	-21	0	2671.8926
462.45	2832.393	-15	0	2847.3928
463.04	2812.289	-58	0	2870.28934
463.64	2965.845	23	0	2942.84482
464.23	2964.809	12	0	2952.80902
464.82	2927.18	46	0	2881.18008
465.41	3034.503	-64	0	3098.50336
466	3128.246	-58	0	3186.24643
466.59	3046.652	-69	0	3115.65198
467.18	3124.568	-23	0	3147.56839
467.77	3043.954	-52	0	3095.95407
468.37	3174.654	-55	0	3229.65422
468.96	3360.61	-18	0	3378.60999
469.55	3371.003	10	0	3361.00317
470.14	3271.776	-112	0	3383.77585
470.73	3450.471	-19	0	3469.47112
471.32	3482.888	-10	0	3492.88773
471.91	3413.64	-58	0	3471.63961
472.5	3504.04	-38	0	3542.0399
473.09	3529.696	-33	0	3562.69621
473.68	3811.659	48	0	3763.65909
474.27	3753.033	-48	0	3801.03279
474.86	3760.39	-32	0	3792.39017
475.46	3946.916	-48	0	3994.91603
476.05	4194.817	53	0	4141.81652
